Event_Group_ID,Event_ID,Data_ID,Park_Code,Route,Start_Date,Year,Group_Index,Route Section,Route_Length,DistanceToDeer,Angle,DistanceFromRoad,Bucks,Doe,Fawn,Unknown,Total_Group,Import_Event_ID,Mileage,Time,Date_Time_Entered,Verified,Wind Speed,Sky,Moon_Phase,Temperature,Event_Notes
{8FE2D40B-5F04-4D03-8BF9-31C537118FE3},{9AEAA4CA-8969-48A0-B72F-60D57FD16C51},{337A467C-03A4-4F22-B992-7228E80D9FDE},MONO,MONO,4/21/10,2010,168,Best Farm,0.78,38,90,38,0,0,0,1,1,,,,8/31/11,TRUE,,Partly Cloudy
{8FE2D40B-5F04-4D03-8BF9-31C537118FE3},{9AEAA4CA-8969-48A0-B72F-60D57FD16C51},{ACFBC9F1-3499-4056-899B-EF57CFCC0FD6},MONO,MONO,4/21/10,2010,169,Best Farm,0.78,5,90,5,0,0,0,2,2,,,,8/31/11,TRUE,,Partly Cloudy
{8FE2D40B-5F04-4D03-8BF9-31C537118FE3},{A56C8FF3-22E7-4F15-A19C-DDCA468BB549},{C37F6DE2-524C-4C31-88AB-FD8655CEB1D0},MONO,MONO,4/21/10,2010,170,Lewis Farm (West),1.36,76,90,76,0,0,0,4,4,,,,8/31/11,TRUE,,Partly Cloudy
{8FE2D40B-5F04-4D03-8BF9-31C537118FE3},{906B5CBE-A0DF-4047-A3FE-60F73B623D7D},{F0C2124E-0EDC-4A60-A0EE-548774F6CB48},MONO,MONO,4/21/10,2010,171,Worthington Farm,3.42,180,90,180,0,0,0,3,3,,,,8/31/11,TRUE,,Partly Cloudy
{8FE2D40B-5F04-4D03-8BF9-31C537118FE3},{A56C8FF3-22E7-4F15-A19C-DDCA468BB549},{86310EA6-BC5B-4893-AF0B-15D85C2A08BA},MONO,MONO,4/21/10,2010,172,Lewis Farm (West),1.36,61,90,61,0,0,0,2,2,,,,8/31/11,TRUE,,Partly Cloudy,,
{8FE2D40B-5F04-4D03-8BF9-31C537118FE3},{A56C8FF3-22E7-4F15-A19C-DDCA468BB549},{8F32A92C-B740-4C87-B092-CF087742B7BE},MONO,MONO,4/21/10,2010,173,Lewis Farm (West),1.36,10,90,10,0,0,0,1,1,,,,8/31/11,TRUE,,Partly Cloudy,,
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{1F8C1941-56F8-4206-B58C-0C243B33928A},MONO,MONO,11/17/10,2010,174,Worthington Farm,3.42,24,90,24,0,0,1,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{1B68142F-320F-4CE4-89BF-371249C7482D},MONO,MONO,11/17/10,2010,175,Worthington Farm,3.42,68,90,68,1,0,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{2D060ADF-0BFA-4486-8345-93AB94B93094},MONO,MONO,11/17/10,2010,176,Worthington Farm,3.42,109,90,109,0,0,0,1,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{226B877C-9554-44E2-AFAA-4EBA39E1B2FE},MONO,MONO,11/17/10,2010,177,Worthington Farm,3.42,94,90,94,0,1,1,0,2,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{123C73C9-5F33-48A5-97A8-9A1B1535D698},MONO,MONO,11/17/10,2010,178,Worthington Farm,3.42,30,90,30,0,0,2,0,2,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{2446586B-7560-4625-9DB4-157AA27C0F18},MONO,MONO,11/17/10,2010,179,Worthington Farm,3.42,151,90,151,1,0,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{11F5BE35-6ACA-49A5-A40D-5D17D7758FA8},MONO,MONO,11/17/10,2010,180,Worthington Farm,3.42,88,90,88,1,0,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{2679FAC4-0A5E-4AF4-826E-D0483DDE3784},MONO,MONO,11/17/10,2010,181,Worthington Farm,3.42,163,90,163,1,0,0,1,2,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{2FF56D11-A5CA-4B2F-9545-C8A356DA941B},MONO,MONO,11/17/10,2010,182,Worthington Farm,3.42,125,90,125,1,3,2,0,6,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{30FCA509-EF31-4598-B102-9581CFABBA87},MONO,MONO,11/17/10,2010,183,Worthington Farm,3.42,51,90,51,1,0,1,0,2,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{34BEF69F-990D-494A-A048-ADE7671D66D0},MONO,MONO,11/17/10,2010,184,Worthington Farm,3.42,131,90,131,0,1,2,0,3,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{35730066-BD80-41CE-ABB9-0A131CB9CE90},MONO,MONO,11/17/10,2010,185,Worthington Farm,3.42,178,90,178,0,0,1,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{3DE67DBA-B1AC-4136-8131-60C381913BB6},MONO,MONO,11/17/10,2010,186,Worthington Farm,3.42,143,90,143,0,2,0,0,2,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{A31ED2A3-F733-4A0A-9109-97A0CEA63F7F},{E49EEBF4-84F6-41DD-B7DB-8337893EC785},MONO,MONO,11/17/10,2010,187,Thomas Farm,1.57,44,90,44,0,0,1,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{4EFF0EA3-2DDF-4506-8B0A-9C9C413A62EE},{21A8E9D9-C2F6-4045-927C-7BDB03B7F7DA},MONO,MONO,11/17/10,2010,188,Gambrill Farm,0.46,31,90,31,0,2,2,0,4,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{3EB7703D-46E1-4322-A5EE-7B9C8C2982D6},MONO,MONO,11/17/10,2010,189,Worthington Farm,3.42,52,90,52,0,1,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{4220BEDA-5766-4250-BA6F-147D74F2DBD1},MONO,MONO,11/17/10,2010,190,Worthington Farm,3.42,21,90,21,0,2,0,0,2,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{3A831F34-5291-4664-BA94-903D52B4F113},MONO,MONO,11/17/10,2010,191,Worthington Farm,3.42,60,90,60,0,0,0,1,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{4EFF0EA3-2DDF-4506-8B0A-9C9C413A62EE},{CF6DBB4F-A7E6-4334-9F87-93C33A2E88A0},MONO,MONO,11/17/10,2010,192,Gambrill Farm,0.46,162,90,162,0,0,0,2,2,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{F550544F-757D-4328-8023-E4205750DAD0},{67429D1B-20A6-4B51-B98C-B81274034E45},MONO,MONO,11/17/10,2010,193,Lewis Farm (East),0.98,81,90,81,0,1,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{43B58A25-BEA9-42E5-B5F2-9A301AABCEB1},MONO,MONO,11/17/10,2010,194,Worthington Farm,3.42,65,90,65,2,0,0,0,2,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{4EFF0EA3-2DDF-4506-8B0A-9C9C413A62EE},{04BEC215-3858-4918-9B90-1BAA34769D27},MONO,MONO,11/17/10,2010,195,Gambrill Farm,0.46,46,90,46,0,1,1,0,2,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{4EFF0EA3-2DDF-4506-8B0A-9C9C413A62EE},{08DEC555-BDD8-47B3-B0F7-7A9338CE8617},MONO,MONO,11/17/10,2010,196,Gambrill Farm,0.46,68,90,68,0,0,1,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{4EFF0EA3-2DDF-4506-8B0A-9C9C413A62EE},{529A149F-4441-4DAB-9EF8-085315A921E7},MONO,MONO,11/17/10,2010,197,Gambrill Farm,0.46,5,90,5,1,0,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{4EFF0EA3-2DDF-4506-8B0A-9C9C413A62EE},{78CB0918-4ADD-4E20-BBCC-4EF491E6C324},MONO,MONO,11/17/10,2010,198,Gambrill Farm,0.46,98,90,98,0,0,0,1,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{4EFF0EA3-2DDF-4506-8B0A-9C9C413A62EE},{84B519F5-1DE4-4997-9EC2-4CD317F97953},MONO,MONO,11/17/10,2010,199,Gambrill Farm,0.46,20,90,20,0,1,3,0,4,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{4EFF0EA3-2DDF-4506-8B0A-9C9C413A62EE},{A973EE5A-E270-41F2-9E59-35DC1EE96C44},MONO,MONO,11/17/10,2010,200,Gambrill Farm,0.46,64,90,64,0,1,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{4EFF0EA3-2DDF-4506-8B0A-9C9C413A62EE},{77C7A300-15B2-4B25-8E7A-DACC7FF41938},MONO,MONO,11/17/10,2010,201,Gambrill Farm,0.46,15,90,15,0,1,1,0,2,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{4EFF0EA3-2DDF-4506-8B0A-9C9C413A62EE},{C9175278-6FEE-4A7B-8D0F-A13C85EDB9BD},MONO,MONO,11/17/10,2010,202,Gambrill Farm,0.46,0,90,0,0,1,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{A31ED2A3-F733-4A0A-9109-97A0CEA63F7F},{E19648CA-A329-41E8-858E-5EBAB5B8231F},MONO,MONO,11/17/10,2010,203,Thomas Farm,1.57,143,90,143,1,0,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{4EFF0EA3-2DDF-4506-8B0A-9C9C413A62EE},{F45014B8-2768-4A57-AD01-03A485B14F02},MONO,MONO,11/17/10,2010,204,Gambrill Farm,0.46,42,90,42,1,0,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{4EFF0EA3-2DDF-4506-8B0A-9C9C413A62EE},{FA387DD9-5E57-4899-8571-C6F287A37BC5},MONO,MONO,11/17/10,2010,205,Gambrill Farm,0.46,66,90,66,0,1,1,1,3,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{A31ED2A3-F733-4A0A-9109-97A0CEA63F7F},{3A22E04E-BDBC-4FFC-880F-FC343C869331},MONO,MONO,11/17/10,2010,206,Thomas Farm,1.57,190,90,190,0,0,0,1,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{A31ED2A3-F733-4A0A-9109-97A0CEA63F7F},{40958FE9-334E-4CE5-A88E-6455AEF139E7},MONO,MONO,11/17/10,2010,207,Thomas Farm,1.57,155,90,155,0,0,0,3,3,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{A31ED2A3-F733-4A0A-9109-97A0CEA63F7F},{94997780-97AE-4CC5-91DD-5C99126988C8},MONO,MONO,11/17/10,2010,208,Thomas Farm,1.57,98,90,98,0,0,0,2,2,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{A31ED2A3-F733-4A0A-9109-97A0CEA63F7F},{99EE524C-D3CC-4FA1-BBA1-A556A85217AF},MONO,MONO,11/17/10,2010,209,Thomas Farm,1.57,84,90,84,0,1,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{A31ED2A3-F733-4A0A-9109-97A0CEA63F7F},{C3C9EEDB-FAA5-4EA0-8FDF-6BBD03E23E40},MONO,MONO,11/17/10,2010,210,Thomas Farm,1.57,164,90,164,0,1,2,0,3,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{A31ED2A3-F733-4A0A-9109-97A0CEA63F7F},{C97E69C2-D141-4CC3-80A6-F0C2DE3F0C94},MONO,MONO,11/17/10,2010,211,Thomas Farm,1.57,60,90,60,1,1,0,0,2,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{4EFF0EA3-2DDF-4506-8B0A-9C9C413A62EE},{C5F27544-5B4D-41B0-8002-36C30EECDDA5},MONO,MONO,11/17/10,2010,212,Gambrill Farm,0.46,85,90,85,0,0,0,2,2,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{F1EDEA30-2502-4082-AF94-74C0BBD4ABFD},MONO,MONO,11/17/10,2010,213,Worthington Farm,3.42,70,90,70,1,0,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{CEC66D34-0EF5-4E78-BE71-19F260D14509},MONO,MONO,11/17/10,2010,214,Worthington Farm,3.42,71,90,71,0,0,0,1,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{D69CE370-F86F-4F5C-A4BF-83095BA0F467},MONO,MONO,11/17/10,2010,215,Worthington Farm,3.42,165,90,165,0,1,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{D84EAD62-E4BA-4BAB-A21D-D54304C900D4},MONO,MONO,11/17/10,2010,216,Worthington Farm,3.42,1,90,1,0,1,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{DECE7797-1254-47A8-9CA6-5FE9D00E8C2A},MONO,MONO,11/17/10,2010,217,Worthington Farm,3.42,53,90,53,0,0,1,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{E03D31DB-6CAC-4421-B60F-3CFBB881B05D},MONO,MONO,11/17/10,2010,218,Worthington Farm,3.42,80,90,80,0,1,1,0,2,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{E4300029-53B6-41C6-927B-B63504CE3F85},MONO,MONO,11/17/10,2010,219,Worthington Farm,3.42,106,90,106,1,0,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{ED1798AC-9581-47DC-B440-03327DE008A2},MONO,MONO,11/17/10,2010,220,Worthington Farm,3.42,119,90,119,0,0,1,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{FA3C45C8-CADF-475E-A1CC-EEEFCC9E8291},MONO,MONO,11/17/10,2010,221,Worthington Farm,3.42,98,90,98,0,1,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{F1E6E887-4AE3-418A-9639-ACE3F68BAEB1},MONO,MONO,11/17/10,2010,222,Worthington Farm,3.42,22,90,22,0,1,2,0,3,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{B9605C19-3E6E-45FD-9B91-65CA6FC98184},MONO,MONO,11/17/10,2010,223,Worthington Farm,3.42,130,90,130,0,1,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{4ADBC16A-5495-4FAC-9994-50C172EDA778},{DCAACBF9-1C8D-4D64-B289-9078F981F87D},MONO,MONO,11/17/10,2010,224,Lewis Farm (West),1.36,188,90,188,1,0,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{F550544F-757D-4328-8023-E4205750DAD0},{40A52C08-D7F0-44E2-9939-818750BD3A22},MONO,MONO,11/17/10,2010,225,Lewis Farm (East),0.98,75,90,75,1,1,0,0,2,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{12991FF8-8990-4C55-939C-D7CC2ACD856E},{2E5FD0A7-55CA-4667-BF92-20988BB908E4},MONO,MONO,11/17/10,2010,226,Best Farm,0.78,97,90,97,0,0,0,1,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{F550544F-757D-4328-8023-E4205750DAD0},{802B83B7-93E8-4C60-A1D3-6D491FDFDB56},MONO,MONO,11/17/10,2010,227,Lewis Farm (East),0.98,98,90,98,0,2,3,0,5,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{F550544F-757D-4328-8023-E4205750DAD0},{87DF9EB1-B3C0-4944-B1F8-057C1E46FF75},MONO,MONO,11/17/10,2010,228,Lewis Farm (East),0.98,73,90,73,0,1,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{F550544F-757D-4328-8023-E4205750DAD0},{B5BA3673-BBA0-440D-9248-8AAB192B9D34},MONO,MONO,11/17/10,2010,229,Lewis Farm (East),0.98,125,90,125,0,0,0,1,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{F550544F-757D-4328-8023-E4205750DAD0},{BFC5FC4A-38C9-4F57-91BB-F45033253B6D},MONO,MONO,11/17/10,2010,230,Lewis Farm (East),0.98,85,90,85,0,0,0,1,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{F550544F-757D-4328-8023-E4205750DAD0},{D6D6F7FE-5F9C-49C9-874F-E739A36A4A53},MONO,MONO,11/17/10,2010,231,Lewis Farm (East),0.98,37,90,37,0,1,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{F0E6F74C-FBE8-4837-B930-281A42549774},MONO,MONO,11/17/10,2010,232,Worthington Farm,3.42,35,90,35,0,2,0,0,2,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{86943D5F-904D-4B42-9F81-D0282251DD39},MONO,MONO,11/17/10,2010,233,Worthington Farm,3.42,33,90,33,1,0,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{50C6F11F-1B35-4CBB-92F7-13A6AC14A5FE},MONO,MONO,11/17/10,2010,234,Worthington Farm,3.42,68,90,68,0,2,2,0,4,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{544CCAB4-5444-4476-8D72-E7AD4C02871A},MONO,MONO,11/17/10,2010,235,Worthington Farm,3.42,35,90,35,0,1,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{55EEFA89-284F-4D41-92D8-BBC80035F6C1},MONO,MONO,11/17/10,2010,236,Worthington Farm,3.42,154,90,154,0,1,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{585A345C-A88E-4313-920B-EDFB6657160C},MONO,MONO,11/17/10,2010,237,Worthington Farm,3.42,46,90,46,0,0,0,1,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{5997860D-8A33-4C49-914F-E556F450DFBC},MONO,MONO,11/17/10,2010,238,Worthington Farm,3.42,144,90,144,0,0,0,2,2,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{59D3A5E9-4937-4B86-9A6D-325E30A2BB72},MONO,MONO,11/17/10,2010,239,Worthington Farm,3.42,116,90,116,1,0,1,0,2,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{6C631D28-FAC4-4B01-9198-4F54DA583C2C},MONO,MONO,11/17/10,2010,240,Worthington Farm,3.42,35,90,35,0,2,1,0,3,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{7A751275-2CFC-439F-A595-6EE7E2A884AC},MONO,MONO,11/17/10,2010,241,Worthington Farm,3.42,39,90,39,0,1,1,0,2,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{C9A2740A-FF34-454E-840F-1C0DE2D101C9},MONO,MONO,11/17/10,2010,242,Worthington Farm,3.42,211,90,211,2,0,0,0,2,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{83E54D1A-9095-4ECB-BA94-8C9F9BEE290E},MONO,MONO,11/17/10,2010,243,Worthington Farm,3.42,123,90,123,0,0,0,1,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{C2940D6E-F467-4293-B28F-FC79BFFECF73},MONO,MONO,11/17/10,2010,244,Worthington Farm,3.42,97,90,97,0,2,3,0,5,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{8C082558-A955-49D4-899B-D9458159AFD6},MONO,MONO,11/17/10,2010,245,Worthington Farm,3.42,174,90,174,0,1,0,0,1,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{8C78CAF6-773F-4478-9284-6EC36C886F67},MONO,MONO,11/17/10,2010,246,Worthington Farm,3.42,186,90,186,0,0,0,2,2,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{8CF12451-5DCF-4D4B-A8A1-7C43EFF80205},MONO,MONO,11/17/10,2010,247,Worthington Farm,3.42,138,90,138,0,2,1,0,3,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
{FFA8261A-1BCB-425F-BA1F-770B2A3E0489},{EE7016C3-7970-4805-9957-73562124D931},{91CE5D33-69D4-4CE3-BA06-4355DF6DDFDE},MONO,MONO,11/17/10,2010,248,Worthington Farm,3.42,44,90,44,0,2,2,0,4,,,,10/6/11,TRUE,Calm (< 1 mph) smoke rises vertically,,,52
